State	State Code	Year	Race	Gender	Age Group	Population
Alabama	01	1968	White	Male	75-84 years	26814
Alabama	01	1968	White	Male	85+ years	5190
Alabama	01	1969	Black	Female	< 1 year	10398
Alabama	01	1969	Black	Female	1-4 years	39364
Alabama	01	1969	Black	Female	5-9 years	56313
Alabama	01	1969	Black	Female	10-14 years	60430
Alabama	01	1969	Black	Female	15-19 years	54122
Alabama	01	1969	Black	Female	20-24 years	32516
Alabama	01	1969	Black	Female	25-34 years	44937
Alabama	01	1969	Black	Female	35-44 years	47537
Alabama	01	1969	Black	Female	45-54 years	45008
Alabama	01	1969	Black	Female	55-64 years	41900
Alabama	01	1969	Black	Female	65-74 years	31403
Alabama	01	1969	Black	Female	75-84 years	13232
Alabama	01	1969	Black	Female	85+ years	3887
Alabama	01	1969	Black	Male	< 1 year	10636
Alabama	01	1969	Black	Male	1-4 years	39723
Alabama	01	1969	Black	Male	5-9 years	56652
Alabama	01	1969	Black	Male	10-14 years	60800
Alabama	01	1969	Black	Male	15-19 years	51493
Alabama	01	1969	Black	Male	20-24 years	27611
Alabama	01	1969	Black	Male	25-34 years	35759
Alabama	01	1969	Black	Male	35-44 years	34873
Alabama	01	1969	Black	Male	45-54 years	36026
Alabama	01	1969	Black	Male	55-64 years	34908
Alabama	01	1969	Black	Male	65-74 years	23690
Alabama	01	1969	Black	Male	75-84 years	9476
Alabama	01	1969	Black	Male	85+ years	2386
Alabama	01	1969	Other	Female	5-9 years	212
Alabama	01	1969	Other	Female	25-34 years	506
Alabama	01	1969	Other	Female	45-54 years	193
Alabama	01	1969	Other	Male	5-9 years	213
Alabama	01	1969	Other	Male	55-64 years	140
Alabama	01	1969	Other	Male	85+ years	76
Alabama	01	1969	White	Female	< 1 year	20948
Alabama	01	1969	White	Female	1-4 years	80739
Alabama	01	1969	White	Female	5-9 years	116379
Alabama	01	1969	White	Female	10-14 years	121177
Alabama	01	1969	White	Female	15-19 years	112852
Alabama	01	1969	White	Female	20-24 years	104737
Alabama	01	1969	White	Female	25-34 years	163071
Alabama	01	1969	White	Female	35-44 years	154987
Alabama	01	1969	White	Female	45-54 years	148318
Alabama	01	1969	White	Female	55-64 years	126733
Alabama	01	1969	White	Female	65-74 years	83585
Alabama	01	1969	White	Female	75-84 years	42531
Alabama	01	1969	White	Female	85+ years	9633
Alabama	01	1969	White	Male	< 1 year	22496
Alabama	01	1969	White	Male	1-4 years	84948
Alabama	01	1969	White	Male	5-9 years	121959
Alabama	01	1969	White	Male	10-14 years	127768
Alabama	01	1969	White	Male	15-19 years	115721
Alabama	01	1969	White	Male	20-24 years	99283
Alabama	01	1969	White	Male	25-34 years	157366
Alabama	01	1969	White	Male	35-44 years	147214
Alabama	01	1969	White	Male	45-54 years	139608
Alabama	01	1969	White	Male	55-64 years	111935
Alabama	01	1969	White	Male	65-74 years	63648
Alabama	01	1969	White	Male	75-84 years	27236
Alabama	01	1969	White	Male	85+ years	5322
Alabama	01	1970	Black	Female	< 1 year	10726
Alabama	01	1970	Black	Female	1-4 years	37782
Alabama	01	1970	Black	Female	5-9 years	55073
Alabama	01	1970	Black	Female	10-14 years	60226
Alabama	01	1970	Black	Female	15-19 years	54955
Alabama	01	1970	Black	Female	20-24 years	34544
Alabama	01	1970	Black	Female	25-34 years	45505
Alabama	01	1970	Black	Female	35-44 years	46824
Alabama	01	1970	Black	Female	45-54 years	45065
Alabama	01	1970	Black	Female	55-64 years	41951
Alabama	01	1970	Black	Female	65-74 years	31770
Alabama	01	1970	Black	Female	75-84 years	13239
Alabama	01	1970	Black	Female	85+ years	4029
Alabama	01	1970	Black	Male	< 1 year	10898
Alabama	01	1970	Black	Male	1-4 years	38059
Alabama	01	1970	Black	Male	5-9 years	55629
Alabama	01	1970	Black	Male	10-14 years	60600
Alabama	01	1970	Black	Male	15-19 years	52691
Alabama	01	1970	Black	Male	20-24 years	29353
Alabama	01	1970	Black	Male	25-34 years	36485
Alabama	01	1970	Black	Male	35-44 years	34383
Alabama	01	1970	Black	Male	45-54 years	35847
Alabama	01	1970	Black	Male	55-64 years	34626
Alabama	01	1970	Black	Male	65-74 years	23985
Alabama	01	1970	Black	Male	75-84 years	9484
Alabama	01	1970	Black	Male	85+ years	2450
Alabama	01	1970	Other	Female	< 1 year	140
Alabama	01	1970	Other	Female	75-84 years	82
Alabama	01	1970	Other	Male	35-44 years	278
Alabama	01	1970	Other	Male	55-64 years	157
Alabama	01	1970	Other	Male	65-74 years	124
Alabama	01	1970	White	Female	< 1 year	21420
Alabama	01	1970	White	Female	1-4 years	80234
Alabama	01	1970	White	Female	5-9 years	115354
Alabama	01	1970	White	Female	10-14 years	122031
Alabama	01	1970	White	Female	15-19 years	115226
Alabama	01	1970	White	Female	20-24 years	107577
Alabama	01	1970	White	Female	25-34 years	165153
Alabama	01	1970	White	Female	35-44 years	154183
Alabama	01	1970	White	Female	45-54 years	150463
Alabama	01	1970	White	Female	55-64 years	128171
Alabama	01	1970	White	Female	65-74 years	86538
Alabama	01	1970	White	Female	75-84 years	43445
Alabama	01	1970	White	Female	85+ years	10421
Alabama	01	1970	White	Male	< 1 year	23522
Alabama	01	1970	White	Male	1-4 years	84471
Alabama	01	1970	White	Male	5-9 years	120983
Alabama	01	1970	White	Male	10-14 years	128781
Alabama	01	1970	White	Male	15-19 years	118621
Alabama	01	1970	White	Male	20-24 years	102476
Alabama	01	1970	White	Male	25-34 years	160007
Alabama	01	1970	White	Male	35-44 years	146956
Alabama	01	1970	White	Male	45-54 years	141393
Alabama	01	1970	White	Male	55-64 years	112962
Alabama	01	1970	White	Male	65-74 years	65459
Alabama	01	1970	White	Male	75-84 years	27341
Alabama	01	1970	White	Male	85+ years	5598
Alabama	01	1971	Black	Female	< 1 year	10844
Alabama	01	1971	Black	Female	1-4 years	37564
Alabama	01	1971	Black	Female	5-9 years	53218
Alabama	01	1971	Black	Female	10-14 years	59415
Alabama	01	1971	Black	Female	15-19 years	55530
Alabama	01	1971	Black	Female	20-24 years	38498
Alabama	01	1971	Black	Female	25-34 years	46155
Alabama	01	1971	Black	Female	35-44 years	45374
Alabama	01	1971	Black	Female	45-54 years	45174
Alabama	01	1971	Black	Female	55-64 years	41931
Alabama	01	1971	Black	Female	65-74 years	32692
Alabama	01	1971	Black	Female	75-84 years	13988
Alabama	01	1971	Black	Female	85+ years	4224
Alabama	01	1971	Black	Male	< 1 year	11238
Alabama	01	1971	Black	Male	1-4 years	37812
Alabama	01	1971	Black	Male	5-9 years	53859
Alabama	01	1971	Black	Male	10-14 years	59863
Alabama	01	1971	Black	Male	15-19 years	53656
Alabama	01	1971	Black	Male	20-24 years	33097
Alabama	01	1971	Black	Male	25-34 years	37440
Alabama	01	1971	Black	Male	35-44 years	33559
Alabama	01	1971	Black	Male	45-54 years	35433
Alabama	01	1971	Black	Male	55-64 years	34186
Alabama	01	1971	Black	Male	65-74 years	24684
Alabama	01	1971	Black	Male	75-84 years	9793
Alabama	01	1971	Black	Male	85+ years	2467
Alabama	01	1971	Other	Female	< 1 year	144
Alabama	01	1971	Other	Female	35-44 years	602
Alabama	01	1971	Other	Female	45-54 years	316
Alabama	01	1971	Other	Female	75-84 years	87
Alabama	01	1971	Other	Female	85+ years	28
Alabama	01	1971	Other	Male	< 1 year	122
Alabama	01	1971	Other	Male	35-44 years	359
Alabama	01	1971	Other	Male	45-54 years	246
Alabama	01	1971	Other	Male	55-64 years	180
Alabama	01	1971	Other	Male	65-74 years	132
Alabama	01	1971	Other	Male	75-84 years	68
Alabama	01	1971	Other	Male	85+ years	73
Alabama	01	1971	White	Female	< 1 year	21536
Alabama	01	1971	White	Female	1-4 years	81560
Alabama	01	1971	White	Female	5-9 years	112522
Alabama	01	1971	White	Female	10-14 years	123603
Alabama	01	1971	White	Female	15-19 years	118525
Alabama	01	1971	White	Female	20-24 years	113665
Alabama	01	1971	White	Female	25-34 years	168481
Alabama	01	1971	White	Female	35-44 years	152841
Alabama	01	1971	White	Female	45-54 years	153104
Alabama	01	1971	White	Female	55-64 years	130714
Alabama	01	1971	White	Female	65-74 years	90631
Alabama	01	1971	White	Female	75-84 years	45453
Alabama	01	1971	White	Female	85+ years	11077
Alabama	01	1971	White	Male	< 1 year	22858
Alabama	01	1971	White	Male	1-4 years	85736
Alabama	01	1971	White	Male	5-9 years	118173
Alabama	01	1971	White	Male	10-14 years	130505
Alabama	01	1971	White	Male	15-19 years	122398
Alabama	01	1971	White	Male	20-24 years	110187
Alabama	01	1971	White	Male	25-34 years	163965
Alabama	01	1971	White	Male	35-44 years	146333
Alabama	01	1971	White	Male	45-54 years	143623
Alabama	01	1971	White	Male	55-64 years	114954
Alabama	01	1971	White	Male	65-74 years	68411
Alabama	01	1971	White	Male	75-84 years	27876
Alabama	01	1971	White	Male	85+ years	5732
Alabama	01	1972	Black	Female	< 1 year	10575
Alabama	01	1972	Black	Female	1-4 years	37632
Alabama	01	1972	Black	Female	5-9 years	51576
Alabama	01	1972	Black	Female	10-14 years	58581
Alabama	01	1972	Black	Female	15-19 years	56607
Alabama	01	1972	Black	Female	20-24 years	40763
Alabama	01	1972	Black	Female	25-34 years	47959
Alabama	01	1972	Black	Female	35-44 years	44676
Alabama	01	1972	Black	Female	45-54 years	45296
Alabama	01	1972	Black	Female	55-64 years	41936
Alabama	01	1972	Black	Female	65-74 years	33481
Alabama	01	1972	Black	Female	75-84 years	14625
Alabama	01	1972	Black	Female	85+ years	4408
Alabama	01	1972	Black	Male	< 1 year	10796
Alabama	01	1972	Black	Male	1-4 years	37858
Alabama	01	1972	Black	Male	5-9 years	52190
Alabama	01	1972	Black	Male	10-14 years	59136
Alabama	01	1972	Black	Male	15-19 years	55052
Alabama	01	1972	Black	Male	20-24 years	35248
Alabama	01	1972	Black	Male	25-34 years	39383
Alabama	01	1972	Black	Male	35-44 years	33336
Alabama	01	1972	Black	Male	45-54 years	35193
Alabama	01	1972	Black	Male	55-64 years	33855
Alabama	01	1972	Black	Male	65-74 years	25326
Alabama	01	1972	Black	Male	75-84 years	10064
Alabama	01	1972	Black	Male	85+ years	2476
Alabama	01	1972	Other	Female	< 1 year	122
Alabama	01	1972	Other	Female	65-74 years	183
Alabama	01	1972	Other	Female	85+ years	28
Alabama	01	1972	Other	Male	25-34 years	627
Alabama	01	1972	Other	Male	75-84 years	68
Alabama	01	1972	White	Female	< 1 year	19668
Alabama	01	1972	White	Female	1-4 years	81435
Alabama	01	1972	White	Female	5-9 years	109875
Alabama	01	1972	White	Female	10-14 years	123549
Alabama	01	1972	White	Female	15-19 years	121201
Alabama	01	1972	White	Female	20-24 years	112154
Alabama	01	1972	White	Female	25-34 years	177874
Alabama	01	1972	White	Female	35-44 years	152351
Alabama	01	1972	White	Female	45-54 years	155144
Alabama	01	1972	White	Female	55-64 years	132754
Alabama	01	1972	White	Female	65-74 years	94306
Alabama	01	1972	White	Female	75-84 years	47263
Alabama	01	1972	White	Female	85+ years	11689
Alabama	01	1972	White	Male	< 1 year	20483
Alabama	01	1972	White	Male	1-4 years	85512
Alabama	01	1972	White	Male	5-9 years	115481
Alabama	01	1972	White	Male	10-14 years	130448
Alabama	01	1972	White	Male	15-19 years	125274
Alabama	01	1972	White	Male	20-24 years	110652
Alabama	01	1972	White	Male	25-34 years	174083
Alabama	01	1972	White	Male	35-44 years	146452
Alabama	01	1972	White	Male	45-54 years	145445
Alabama	01	1972	White	Male	55-64 years	116544
Alabama	01	1972	White	Male	65-74 years	71039
Alabama	01	1972	White	Male	75-84 years	28284
Alabama	01	1972	White	Male	85+ years	5829
Alabama	01	1973	Black	Female	< 1 year	10106
Alabama	01	1973	Black	Female	1-4 years	37634
Alabama	01	1973	Black	Female	5-9 years	50043
Alabama	01	1973	Black	Female	10-14 years	57952
Alabama	01	1973	Black	Female	15-19 years	57548
Alabama	01	1973	Black	Female	20-24 years	43269
Alabama	01	1973	Black	Female	25-34 years	49965
Alabama	01	1973	Black	Female	35-44 years	44320
Alabama	01	1973	Black	Female	45-54 years	45643
Alabama	01	1973	Black	Female	55-64 years	41972
Alabama	01	1973	Black	Female	65-74 years	34254
Alabama	01	1973	Black	Female	75-84 years	15274
Alabama	01	1973	Black	Female	85+ years	4589
Alabama	01	1973	Black	Male	< 1 year	10386
Alabama	01	1973	Black	Male	1-4 years	37893
Alabama	01	1973	Black	Male	5-9 years	50599
Alabama	01	1973	Black	Male	10-14 years	58618
Alabama	01	1973	Black	Male	15-19 years	56208
Alabama	01	1973	Black	Male	20-24 years	37232
Alabama	01	1973	Black	Male	25-34 years	41416
Alabama	01	1973	Black	Male	35-44 years	33229
Alabama	01	1973	Black	Male	45-54 years	35053
Alabama	01	1973	Black	Male	55-64 years	33550
Alabama	01	1973	Black	Male	65-74 years	25945
Alabama	01	1973	Black	Male	75-84 years	10328
Alabama	01	1973	Black	Male	85+ years	2506
Alabama	01	1973	Other	Female	75-84 years	106
Alabama	01	1973	Other	Female	85+ years	32
Alabama	01	1973	Other	Male	15-19 years	441
Alabama	01	1973	Other	Male	25-34 years	706
Alabama	01	1973	Other	Male	75-84 years	69
Alabama	01	1973	Other	Male	85+ years	59
Alabama	01	1973	White	Female	< 1 year	18971
Alabama	01	1973	White	Female	1-4 years	80832
Alabama	01	1973	White	Female	5-9 years	107133
Alabama	01	1973	White	Female	10-14 years	123034
Alabama	01	1973	White	Female	15-19 years	123512
Alabama	01	1973	White	Female	20-24 years	113436
Alabama	01	1973	White	Female	25-34 years	184907
Alabama	01	1973	White	Female	35-44 years	152575
Alabama	01	1973	White	Female	45-54 years	157073
Alabama	01	1973	White	Female	55-64 years	134697
Alabama	01	1973	White	Female	65-74 years	97983
Alabama	01	1973	White	Female	75-84 years	49057
Alabama	01	1973	White	Female	85+ years	12309
Alabama	01	1973	White	Male	< 1 year	19862
Alabama	01	1973	White	Male	1-4 years	84702
Alabama	01	1973	White	Male	5-9 years	112758
Alabama	01	1973	White	Male	10-14 years	129960
Alabama	01	1973	White	Male	15-19 years	127774
Alabama	01	1973	White	Male	20-24 years	112269
Alabama	01	1973	White	Male	25-34 years	181628
Alabama	01	1973	White	Male	35-44 years	147037
Alabama	01	1973	White	Male	45-54 years	147217
Alabama	01	1973	White	Male	55-64 years	118031
Alabama	01	1973	White	Male	65-74 years	73676
Alabama	01	1973	White	Male	75-84 years	28716
Alabama	01	1973	White	Male	85+ years	5942
Alabama	01	1974	Black	Female	< 1 year	10119
Alabama	01	1974	Black	Female	1-4 years	37272
Alabama	01	1974	Black	Female	5-9 years	48759
Alabama	01	1974	Black	Female	10-14 years	56980
Alabama	01	1974	Black	Female	15-19 years	58400
Alabama	01	1974	Black	Female	20-24 years	45757
Alabama	01	1974	Black	Female	25-34 years	52314
Alabama	01	1974	Black	Female	35-44 years	43898
Alabama	01	1974	Black	Female	45-54 years	45634
Alabama	01	1974	Black	Female	55-64 years	42038
Alabama	01	1974	Black	Female	65-74 years	35099
Alabama	01	1974	Black	Female	75-84 years	15918
Alabama	01	1974	Black	Female	85+ years	4912
Alabama	01	1974	Black	Male	< 1 year	10336
Alabama	01	1974	Black	Male	1-4 years	37578
Alabama	01	1974	Black	Male	5-9 years	49225
Alabama	01	1974	Black	Male	10-14 years	57848
Alabama	01	1974	Black	Male	15-19 years	57257
Alabama	01	1974	Black	Male	20-24 years	39158
Alabama	01	1974	Black	Male	25-34 years	43633
Alabama	01	1974	Black	Male	35-44 years	33054
Alabama	01	1974	Black	Male	45-54 years	34565
Alabama	01	1974	Black	Male	55-64 years	33261
Alabama	01	1974	Black	Male	65-74 years	26342
Alabama	01	1974	Black	Male	75-84 years	10697
Alabama	01	1974	Black	Male	85+ years	2573
Alabama	01	1974	Other	Female	< 1 year	78
Alabama	01	1974	Other	Female	5-9 years	463
Alabama	01	1974	Other	Female	65-74 years	233
Alabama	01	1974	Other	Male	< 1 year	94
Alabama	01	1974	Other	Male	20-24 years	560
Alabama	01	1974	Other	Male	35-44 years	586
Alabama	01	1974	Other	Male	45-54 years	373
Alabama	01	1974	Other	Male	55-64 years	251
Alabama	01	1974	White	Female	< 1 year	18663
Alabama	01	1974	White	Female	1-4 years	80045
Alabama	01	1974	White	Female	5-9 years	105444
Alabama	01	1974	White	Female	10-14 years	122659
Alabama	01	1974	White	Female	15-19 years	125895
Alabama	01	1974	White	Female	20-24 years	116106
Alabama	01	1974	White	Female	25-34 years	192305
Alabama	01	1974	White	Female	35-44 years	153730
Alabama	01	1974	White	Female	45-54 years	158481
Alabama	01	1974	White	Female	55-64 years	136762
Alabama	01	1974	White	Female	65-74 years	101824
Alabama	01	1974	White	Female	75-84 years	50688
Alabama	01	1974	White	Female	85+ years	13360
Alabama	01	1974	White	Male	< 1 year	20161
Alabama	01	1974	White	Male	1-4 years	83801
Alabama	01	1974	White	Male	5-9 years	111031
Alabama	01	1974	White	Male	10-14 years	129760
Alabama	01	1974	White	Male	15-19 years	130388
Alabama	01	1974	White	Male	20-24 years	115631
Alabama	01	1974	White	Male	25-34 years	189371
Alabama	01	1974	White	Male	35-44 years	148264
Alabama	01	1974	White	Male	45-54 years	148577
Alabama	01	1974	White	Male	55-64 years	119649
Alabama	01	1974	White	Male	65-74 years	76297
Alabama	01	1974	White	Male	75-84 years	29355
Alabama	01	1974	White	Male	85+ years	6208
Alabama	01	1975	Black	Female	< 1 year	9836
Alabama	01	1975	Black	Female	1-4 years	37124
Alabama	01	1975	Black	Female	5-9 years	48184
Alabama	01	1975	Black	Female	10-14 years	56312
Alabama	01	1975	Black	Female	15-19 years	59260
Alabama	01	1975	Black	Female	20-24 years	48736
Alabama	01	1975	Black	Female	25-34 years	55177
Alabama	01	1975	Black	Female	35-44 years	43585
Alabama	01	1975	Black	Female	45-54 years	45813
Alabama	01	1975	Black	Female	55-64 years	42243
Alabama	01	1975	Black	Female	65-74 years	35859
Alabama	01	1975	Black	Female	75-84 years	16472
Alabama	01	1975	Black	Female	85+ years	5204
Alabama	01	1975	Black	Male	< 1 year	10202
Alabama	01	1975	Black	Male	1-4 years	37489
Alabama	01	1975	Black	Male	5-9 years	48686
Alabama	01	1975	Black	Male	10-14 years	57330
Alabama	01	1975	Black	Male	15-19 years	58352
Alabama	01	1975	Black	Male	20-24 years	41513
Alabama	01	1975	Black	Male	25-34 years	46316
Alabama	01	1975	Black	Male	35-44 years	32938
Alabama	01	1975	Black	Male	45-54 years	34280
Alabama	01	1975	Black	Male	55-64 years	33095
Alabama	01	1975	Black	Male	65-74 years	26674
Alabama	01	1975	Black	Male	75-84 years	11007
Alabama	01	1975	Black	Male	85+ years	2619
Alabama	01	1975	Other	Female	< 1 year	70
Alabama	01	1975	Other	Female	35-44 years	889
Alabama	01	1975	Other	Female	45-54 years	613
Alabama	01	1975	Other	Female	65-74 years	263
Alabama	01	1975	Other	Male	15-19 years	568
Alabama	01	1975	Other	Male	20-24 years	627
Alabama	01	1975	Other	Male	35-44 years	666
Alabama	01	1975	Other	Male	55-64 years	266
Alabama	01	1975	Other	Male	75-84 years	76
Alabama	01	1975	Other	Male	85+ years	43
Alabama	01	1975	White	Female	< 1 year	18324
Alabama	01	1975	White	Female	1-4 years	79190
Alabama	01	1975	White	Female	5-9 years	105300
Alabama	01	1975	White	Female	10-14 years	121366
Alabama	01	1975	White	Female	15-19 years	127853
Alabama	01	1975	White	Female	20-24 years	119391
Alabama	01	1975	White	Female	25-34 years	199471
Alabama	01	1975	White	Female	35-44 years	154956
Alabama	01	1975	White	Female	45-54 years	159688
Alabama	01	1975	White	Female	55-64 years	139137
Alabama	01	1975	White	Female	65-74 years	105608
Alabama	01	1975	White	Female	75-84 years	52234
Alabama	01	1975	White	Female	85+ years	14383
Alabama	01	1975	White	Male	< 1 year	19587
Alabama	01	1975	White	Male	1-4 years	82823
Alabama	01	1975	White	Male	5-9 years	111093
Alabama	01	1975	White	Male	10-14 years	128368
Alabama	01	1975	White	Male	15-19 years	132436
Alabama	01	1975	White	Male	20-24 years	119359
Alabama	01	1975	White	Male	25-34 years	196859
Alabama	01	1975	White	Male	35-44 years	149554
Alabama	01	1975	White	Male	45-54 years	149689
Alabama	01	1975	White	Male	55-64 years	121514
Alabama	01	1975	White	Male	65-74 years	78827
Alabama	01	1975	White	Male	75-84 years	29938
Alabama	01	1975	White	Male	85+ years	6454
Alabama	01	1976	Black	Female	< 1 year	9966
Alabama	01	1976	Black	Female	1-4 years	36590
Alabama	01	1976	Black	Female	5-9 years	48953
Alabama	01	1976	Black	Female	10-14 years	55456
Alabama	01	1976	Black	Female	15-19 years	60092
Alabama	01	1976	Black	Female	20-24 years	50112
Alabama	01	1976	Black	Female	25-34 years	59475
Alabama	01	1976	Black	Female	35-44 years	43985
Alabama	01	1976	Black	Female	45-54 years	45875
Alabama	01	1976	Black	Female	55-64 years	42505
Alabama	01	1976	Black	Female	65-74 years	36505
Alabama	01	1976	Black	Female	75-84 years	16628
Alabama	01	1976	Black	Female	85+ years	5162
Alabama	01	1976	Black	Male	< 1 year	10287
Alabama	01	1976	Black	Male	1-4 years	36895
Alabama	01	1976	Black	Male	5-9 years	49574
Alabama	01	1976	Black	Male	10-14 years	56499
Alabama	01	1976	Black	Male	15-19 years	58899
Alabama	01	1976	Black	Male	20-24 years	42644
Alabama	01	1976	Black	Male	25-34 years	50111
Alabama	01	1976	Black	Male	35-44 years	33390
Alabama	01	1976	Black	Male	45-54 years	34136
Alabama	01	1976	Black	Male	55-64 years	33011
Alabama	01	1976	Black	Male	65-74 years	26947
Alabama	01	1976	Black	Male	75-84 years	11196
Alabama	01	1976	Black	Male	85+ years	2623
Alabama	01	1976	Other	Female	< 1 year	113
Alabama	01	1976	Other	Male	45-54 years	463
Alabama	01	1976	Other	Male	75-84 years	76
Alabama	01	1976	Other	Male	85+ years	35
Alabama	01	1976	White	Female	< 1 year	18269
Alabama	01	1976	White	Female	1-4 years	76443
Alabama	01	1976	White	Female	5-9 years	107296
Alabama	01	1976	White	Female	10-14 years	119021
Alabama	01	1976	White	Female	15-19 years	130345
Alabama	01	1976	White	Female	20-24 years	122757
Alabama	01	1976	White	Female	25-34 years	207271
Alabama	01	1976	White	Female	35-44 years	157664
Alabama	01	1976	White	Female	45-54 years	161050
Alabama	01	1976	White	Female	55-64 years	142510
Alabama	01	1976	White	Female	65-74 years	109175
Alabama	01	1976	White	Female	75-84 years	53440
Alabama	01	1976	White	Female	85+ years	14820
Alabama	01	1976	White	Male	< 1 year	19245
Alabama	01	1976	White	Male	1-4 years	79838
Alabama	01	1976	White	Male	5-9 years	113235
Alabama	01	1976	White	Male	10-14 years	126005
Alabama	01	1976	White	Male	15-19 years	135029
Alabama	01	1976	White	Male	20-24 years	122844
Alabama	01	1976	White	Male	25-34 years	204835
Alabama	01	1976	White	Male	35-44 years	152383
Alabama	01	1976	White	Male	45-54 years	151063
Alabama	01	1976	White	Male	55-64 years	124312
Alabama	01	1976	White	Male	65-74 years	81019
Alabama	01	1976	White	Male	75-84 years	30560
Alabama	01	1976	White	Male	85+ years	6587
Alabama	01	1977	Black	Female	< 1 year	10548
Alabama	01	1977	Black	Female	1-4 years	36627
Alabama	01	1977	Black	Female	5-9 years	49329
Alabama	01	1977	Black	Female	10-14 years	53955
Alabama	01	1977	Black	Female	15-19 years	59926
Alabama	01	1977	Black	Female	20-24 years	51433
Alabama	01	1977	Black	Female	25-34 years	63342
Alabama	01	1977	Black	Female	35-44 years	44359
Alabama	01	1977	Black	Female	45-54 years	45604
Alabama	01	1977	Black	Female	55-64 years	42510
Alabama	01	1977	Black	Female	65-74 years	37154
Alabama	01	1977	Black	Female	75-84 years	17097
Alabama	01	1977	Black	Female	85+ years	5426
Alabama	01	1977	Black	Male	< 1 year	10837
Alabama	01	1977	Black	Male	1-4 years	36959
Alabama	01	1977	Black	Male	5-9 years	50097
Alabama	01	1977	Black	Male	10-14 years	54925
Alabama	01	1977	Black	Male	15-19 years	58468
Alabama	01	1977	Black	Male	20-24 years	43898
Alabama	01	1977	Black	Male	25-34 years	53542
Alabama	01	1977	Black	Male	35-44 years	33919
Alabama	01	1977	Black	Male	45-54 years	33695
Alabama	01	1977	Black	Male	55-64 years	32713
Alabama	01	1977	Black	Male	65-74 years	27287
Alabama	01	1977	Black	Male	75-84 years	11497
Alabama	01	1977	Black	Male	85+ years	2667
Alabama	01	1977	Other	Male	< 1 year	119
Alabama	01	1977	Other	Male	15-19 years	674
Alabama	01	1977	Other	Male	65-74 years	197
Alabama	01	1977	Other	Male	75-84 years	78
Alabama	01	1977	White	Female	< 1 year	19705
Alabama	01	1977	White	Female	1-4 years	75674
Alabama	01	1977	White	Female	5-9 years	107395
Alabama	01	1977	White	Female	10-14 years	116182
Alabama	01	1977	White	Female	15-19 years	130433
Alabama	01	1977	White	Female	20-24 years	125352
Alabama	01	1977	White	Female	25-34 years	214014
Alabama	01	1977	White	Female	35-44 years	161162
Alabama	01	1977	White	Female	45-54 years	160832
Alabama	01	1977	White	Female	55-64 years	145311
Alabama	01	1977	White	Female	65-74 years	112505
Alabama	01	1977	White	Female	75-84 years	55510
Alabama	01	1977	White	Female	85+ years	15729
Alabama	01	1977	White	Male	< 1 year	20656
